Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
848230,28556,31718,30466
441192,12389,16499,27448
442190,42347,50873,41261
540220,40221,45852,39968
290230,36182,43790,14334
852560,53098,58044,37290
810419,42366,41660,36619
283524,17283,20485,23395
901780,25435,28599,27591
292119,24763,29652,26624
722591,106162,74672,38939
380992,25088,25848,23270
400922,27026,31334,26829
480700,21655,21020,20731
120729,31161,27039,21551
900219,18902,22770,32200
330790,27887,29385,28857
90121,44021,41678,44273
620444,23829,26385,32050
150790,94584,82106,81151
851981,61139,65368,42917
870520,5902,6885,6031
441011,54917,57300,25582
320412,27795,32117,30881
560122,17780,20382,23431
720529,30777,32346,27992
847940,64974,58159,49671
901813,45070,49435,54874
903040,35833,36457,35824
732399,16601,19689,21367
390529,25414,27281,26855
850730,30569,27426,36986
820420,23463,25192,26936
284700,22981,22880,21903
200897,22185,28820,25166
850220,39720,118422,30690
730830,46178,41166,34329
40590,199958,156928,248485
846781,30587,26087,26450
721710,29292,30261,32976
902480,45122,41598,34092
842542,22798,26107,23257
731700,28746,23232,22291
330690,43366,40224,42414
870590,76187,50287,45392
940330,27901,26834,26240
720510,51926,44343,35711
821210,78730,66769,56581
610520,33053,34560,36289
841583,48655,41528,31502
200893,34020,33838,30037
580620,29163,26735,25524
900290,19409,45516,36584
381900,26548,27987,25554
390461,38361,41840,37124
481099,10100,19662,19482
871500,35149,33072,27529
392610,26559,24390,26971
291819,20781,19442,23510
20725,17090,18990,20109
848049,23088,32166,28268
851310,33067,34130,32394
841790,45498,43383,36904
400921,17794,27790,25132
480258,24468,33491,33901
283539,22607,20237,22588
670210,18210,20250,22397
842820,28637,32501,21045
730793,29887,33997,31446
540219,29633,36659,30475
600410,94997,92005,86670
610711,23576,32922,38836
320416,34102,37486,36406
851632,24989,25397,23699
401150,24232,25765,24393
250840,25134,24616,21647
282110,23109,23357,13605
720310,164315,279536,159893
871491,28585,27402,20956
560900,19395,24184,25840
482020,20024,21727,28323
610610,34100,30086,29909
841940,20527,11159,10149
830170,38317,33816,26937
820239,23079,24628,20870
721510,32760,38338,35189
732290,31636,36421,33413
846490,27058,37069,24019
20727,79592,85033,65610
846692,28439,30847,23149
291533,24115,27321,25098
20120,35903,42608,36314
721240,46814,34659,27774
310280,21858,26605,32187
830820,23512,26601,24969
820551,19749,22155,21946
845290,30937,32389,28938
843041,73056,104364,85021
850213,28471,27423,28800
702000,24985,25586,35026
401162,24487,28102,24653
721114,21121,26713,22733
130213,24039,35633,30120
381220,18390,22628,22818
382430,53482,69661,47728
730451,36198,37903,25513
843340,18298,19990,22688
280920,107565,124251,67540
290629,6174,10104,16375
482320,21448,21972,26161
390930,29808,31165,32130
681599,15306,17883,19957
847910,44656,38711,35359
940530,46637,45404,49013
847730,68780,66279,42694
691110,38776,35707,28014
60220,45846,57846,58999
293628,21748,37739,21821
846630,32896,30280,27641
291219,21735,19737,19967
850980,15671,16028,19731
170290,34823,35243,24146
841920,10445,12370,7348
610230,29985,33453,35465
300431,72416,83479,36456
620469,23044,24951,30955
701911,22291,26035,23317
903281,17427,16459,20694
853941,47771,65238,36479
290219,28412,30167,27130
852359,451401,779585,23749
551219,43870,30928,21625
481149,13279,16322,20641
902820,16998,25602,22680
842119,29782,20578,22885
853090,34435,29828,28167
480257,28631,43783,48177
830510,38351,33357,30276
100510,35817,33361,35809
391400,16711,20354,16945
850433,49974,45004,30032
540754,23626,24872,22366
846591,21827,23422,24425
100830,20586,15735,0
722870,21394,15226,22608
845530,68887,68030,58208
110813,23464,26550,23703
551229,18624,20461,25588
691490,33773,39526,29503
60110,35439,38946,32125
820810,21837,23497,22920
410719,75027,52897,43015
292242,17932,17823,20885
854620,30171,32638,25558
480439,20408,23476,29535
910700,20956,20425,19643
382440,19387,26379,21453
701932,28912,28363,20065
270730,31949,46339,20243
790120,28721,34405,29878
846390,48812,47298,39292
851629,23819,27386,25801
392091,66662,82375,38277
845150,25697,32277,28860
130219,22725,29926,24631
731812,16091,20658,20432
71290,29679,23179,20925
391590,12837,10322,10824
847920,16130,13237,8701
470730,33446,32379,21309
820220,21735,23276,24125
842410,24597,28869,22609
293349,15873,19213,9871
700529,23838,29569,34090
960330,23866,25819,22849
850432,20049,23188,18238
480459,26060,21477,17652
392092,21210,24238,25187
721921,19835,21651,23527
392640,26684,24739,27006
850680,16392,19447,22289
960840,21211,19477,19389
844250,22869,24143,23202
560392,45848,41083,23007
854320,27559,31931,22335
291631,22189,24830,24010
100490,31252,37058,36364
550921,19241,20806,20387
853510,12768,13886,16787
820600,18448,23876,22226
