Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,0,,,,0,,168982757,,,4
H4,2018,2018,2018,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,0,,,,0,,159779143,,,4
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,0,,,,0,,2186681,,,4
H4,2018,2018,2018,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,0,,,,0,,1200091,,,0
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,0,,,,0,,9334188,,,4
H4,2018,2018,2018,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,0,,,,0,,13322634,,,4
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,0,,,,0,,177410792,,,4
H4,2018,2018,2018,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,0,,,,0,,31191695,,,4
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,0,,,,0,,21331338,,,4
H4,2018,2018,2018,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,0,,,,0,,22893974,,,0
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,0,,,,0,,236741667,,,4
H4,2018,2018,2018,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,0,,,,0,,339647398,,,0
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,0,,,,0,,265868545,,,4
H4,2018,2018,2018,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,0,,,,0,,162924247,,,4
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,0,,,,0,,164429910,,,4
H4,2018,2018,2018,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,0,,,,0,,146868904,,,0
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,0,,,,,,25883520,,,4
H4,2018,2018,2018,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,0,,,,0,,371985075,,,0
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1,No Quantity,0,,,,0,,161442501,,,4
H4,2018,2018,2018,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1,No Quantity,0,,,,0,,36632741,,,0
H4,2018,2018,2018,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",1,No Quantity,0,,,,0,,162813436,,,4
