Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
391723,23655,24196,22049
190220,6069,13542,13636
901530,10147,19793,18209
846799,24002,32325,20870
40590,19299,22445,15879
760692,40330,28856,10622
291823,12889,15709,17030
401511,2472,1320,1995
841280,25002,32704,23931
730423,27218,13338,19678
20441,19245,16164,17868
880529,18945,52249,12291
842390,20999,38385,47521
250510,48751,40089,18337
80550,17550,16400,15645
870530,10222,7050,10778
220110,20832,24396,22689
854690,23284,22030,21478
722599,4657,8707,11653
392510,14237,15355,15750
90240,13484,14106,12738
80719,17656,14617,16988
70519,13292,14497,14698
830250,17010,17089,21792
291423,13042,12719,13957
880510,19413,24639,11111
30219,27256,27279,20943
720421,14871,21761,19809
842611,3815,1074,11050
850434,21999,19709,15381
100620,11281,12965,14886
610442,10761,11311,26650
842539,14888,13287,16003
621410,17212,28282,25447
700991,5979,5186,5051
870894,4519,6688,7488
901180,21345,17362,15598
292119,12668,13662,10359
40390,9946,11708,13225
200599,11311,11301,11833
21019,12807,15370,14618
841939,18517,17515,17321
392340,18671,17850,11902
850640,33125,23670,24434
400299,15443,15509,13222
851410,8128,11700,15247
340490,16187,18347,21005
640420,20500,26794,27891
901520,18038,20281,15828
848020,10791,11435,9276
732020,14559,19576,20066
841231,10713,12303,12748
290410,18388,13909,18805
350190,5952,16124,11730
293214,0,1733,13643
842790,17893,15552,22433
293627,25318,24611,19967
850511,13004,17040,17349
841850,23764,18507,18828
846620,12449,18770,13461
900490,10917,7614,9496
160413,7316,7125,7159
290960,11110,12511,12653
890790,10402,9570,45261
240319,19788,24960,21444
760611,22125,24397,13728
70820,13654,13896,12841
292144,12138,17644,15559
150910,10526,11676,10135
71420,10065,12328,13701
722840,2128,3220,9684
810199,14034,18268,13359
591110,12447,12354,12334
846291,13782,19508,22468
741011,12500,20324,14140
847890,11256,10260,13085
281111,18053,20569,17824
731029,20370,20442,18705
591140,9347,9827,8110
840510,10360,15833,14004
292219,15911,16339,14820
732490,20112,19610,17585
280519,12979,21318,17291
330119,25126,27962,22797
620463,18598,19465,15965
293623,27930,32538,21562
903031,11371,13747,13711
392051,25322,18439,16027
902480,12939,12687,13719
285390,0,17825,13909
392119,16964,14723,17525
903281,30185,22475,20224
950631,19181,13372,14536
851010,48055,29037,28966
560750,9475,11968,12691
120190,13034,13875,13859
300630,4958,7598,9245
291020,53407,68858,22506
721061,3752,7758,10823
830160,15007,16204,15290
731581,2813,7417,3851
550210,0,9085,18758
890690,27545,32981,39508
611090,17818,16555,21123
390530,15169,22289,21149
610690,11079,18795,24175
280700,13887,14272,15274
732090,10701,14461,15206
210320,11436,12621,11286
831110,15411,14998,15159
293369,9861,10360,15120
281390,8407,12842,15747
842691,15826,11560,13707
820330,131944,131215,110824
591132,28397,16940,16731
291611,14614,6639,10370
80132,19659,19386,17209
30743,0,17419,14220
721990,15818,14523,15565
160415,7152,5127,6331
391239,15108,16177,14532
810590,8797,16275,11730
870590,39156,11373,13215
902129,17561,18005,17810
871690,17889,17563,13659
722020,13707,22782,14509
701710,15343,13481,15677
848079,10584,12707,13791
80212,12282,11821,13804
70700,12125,11873,11879
381511,16800,22647,4202
291714,14488,18287,13815
610342,51865,44322,21807
722990,12823,14852,16875
281700,12567,16053,15516
843850,8088,6613,6384
841011,263,836,1740
284700,13132,13837,12963
290950,11931,12283,15269
620443,12868,15901,20898
380893,13874,20536,14803
210310,10002,11316,13628
903120,13555,15189,8673
701720,11603,6356,27146
848710,9974,11027,9022
150790,16321,12712,13291
200799,13462,14868,13947
851631,20097,17815,13101
740940,26475,20005,9440
730531,6433,8206,5847
292419,210498,17648,17042
392092,9139,10822,7664
320730,8109,9394,10239
391729,15590,18768,19706
151710,9894,10099,9588
400921,15621,19100,17578
610590,12048,18298,20964
722410,1736,5533,1897
851850,15775,18368,19741
30489,17298,21264,17642
842381,18045,15534,16323
842549,7112,7481,13672
210112,36578,13162,8321
691010,14363,17680,15485
830260,24024,19649,18366
611011,8242,12513,14111
381010,11943,14409,16137
340211,8611,10930,12018
850211,20232,19803,21573
482010,18016,18990,18050
630260,15303,16632,16790
290516,6430,14446,9114
848291,19454,21815,15723
620193,11555,16329,18856
841840,10624,8670,10422
920790,9521,14017,16749
853223,51605,31302,17261
640510,8180,8481,12382
281219,0,8634,9901
846420,3339,10830,20554
610343,17542,15112,17303
731811,7107,13140,13585
80711,12942,13431,14136
293625,17057,21109,14461
293219,10962,10244,11997
911180,10833,32208,34157
90230,10053,9347,13988
850422,8140,13172,8472
850432,13448,14801,13712
190110,21415,17218,20160
843880,19059,12418,11509
740721,19967,19015,16892
710811,279,284,87
481190,10652,24444,20226
843890,13238,16588,13192
860791,18935,23398,13503
110811,4807,16423,13268
442090,17324,17813,19277
760820,7833,15109,18551
630532,13867,13331,13264
710490,64342,75418,52127
630710,13913,16638,11982
240210,9860,10080,14995
890399,58277,22406,17787
140490,15117,17631,11574
30441,10927,11478,10726
611120,25126,12595,13376
902410,8616,10376,26002
870210,50478,62872,56075
853540,10032,14236,10250
291560,6965,9297,16834
130190,14560,12890,14099
70951,10219,9775,10485
842641,13988,15645,19016
901849,22789,20166,13453
961700,9949,13638,12907
350300,14250,11648,8222
30199,19692,20440,21502
902490,11968,11751,12415
590610,23680,16865,13278
20220,13148,10290,9104
30559,17447,16612,11677
380899,13234,14670,13888
270730,21757,11810,18236
320649,16370,16624,11874
851640,18669,20923,16799
720720,1731,5875,8838
370110,17494,14851,19549
722519,29191,18265,14498
392059,22448,15640,13414
620640,19912,21287,18128
291899,11557,7794,9919
30819,20976,13837,14539
292242,10933,9699,10712
80930,8946,11261,12586
721923,1121,2015,2471
846692,12558,12226,10611
853010,3906,9824,6547
480300,13481,12382,12142
610610,16096,17905,12269
841780,9769,7801,4128
391731,15171,15804,16562
300691,10582,12466,10529
340600,10224,13474,13162
761290,11988,11406,12492
320420,7806,11271,10700
480525,11427,16988,12704
560393,3430,10492,10053
850433,13573,9272,12044
940171,12384,15696,14592
151110,55280,55447,80756
691110,15894,17070,23974
960321,11760,13120,26065
853950,0,3181,8058
640219,16394,16505,16828
842430,8583,17823,14165
560392,12205,13680,9562
950659,22668,21121,19277
50400,10662,13236,13816
151499,10628,11341,12255
820720,5959,8290,7263
841940,13273,7982,11433
851650,9710,10214,11137
293622,11832,16285,10718
81060,8895,13771,14236
392091,53658,49794,14302
853225,15780,19140,10177
70690,8030,9148,9649
321000,13982,12456,12227
10611,0,0,0
902820,9358,11276,9865
290629,8771,7599,9884
391721,7623,10913,11669
860799,10121,14169,14504
854710,12021,15307,7332
180320,8227,21482,19933
890710,15552,14592,13492
851531,9751,6924,9922
90220,12087,9113,10757
850780,19048,25113,14622
750110,82,151,68
282759,3197,1095,964
852721,24540,20279,15802
330690,5689,6180,7010
20629,18689,16517,12943
401694,10873,6693,8581
190420,11057,12245,10263
731449,10985,17304,11737
871130,18857,22681,25176
841960,9243,4851,13992
290529,12074,10519,13223
284440,14287,13869,14231
950590,10725,12370,13844
370130,18002,14609,11480
282731,8608,10077,11508
960820,15295,14725,14051
830210,12921,13337,12923
281129,6247,8269,9813
200310,5659,6142,5858
750400,13020,15516,13994
381900,15229,13489,13773
570320,10680,11284,15338
721041,14062,17326,15025
731814,8172,8590,9649
420310,12154,12586,16138
940330,17106,17114,18414
901510,12327,10415,14048
851580,14503,17254,18244
291242,7882,10968,8312
940340,6097,5096,4020
291550,10042,13805,13390
620349,40117,37298,30613
480519,9151,9683,11231
850421,5358,15030,4711
80921,19525,14222,10789
70511,11949,11772,11132
441820,29379,21483,17974
731511,13199,15660,13628
845020,9748,16747,12658
400599,6463,5922,5863
940169,16052,12982,12806
610469,7464,9915,10225
291814,11908,13547,12075
820540,4147,5412,4556
71239,9708,12769,10678
900319,21258,16894,14237
843999,16893,41103,27293
731813,10793,11586,8911
940370,18822,14605,10741
560312,3090,3321,2890
841460,21807,23442,19437
290539,12453,11217,9898
910219,4808,5941,4419
731600,18069,16126,12270
820890,12553,14459,10999
180620,13745,17359,14579
220840,14830,15387,14149
381600,12364,14560,11798
441210,18834,18118,16584
640291,7313,7280,9989
620690,12211,9662,13025
70930,8235,9163,9902
420211,27707,31226,24097
441239,13476,14122,12085
680690,11794,13472,17541
293722,19703,10743,8455
110630,6571,8164,7627
722850,16769,14453,15396
950440,17147,16419,14154
730792,7929,10185,12245
200580,4279,4554,4707
740921,14705,13487,8055
291815,4998,12963,11225
901730,7638,10453,11432
400941,4795,9459,11947
950639,8004,11414,9957
730611,6042,7533,10939
80410,6126,6564,8002
721399,4585,56774,35176
740829,13168,14280,16659
290513,33267,23045,36785
282741,359,512,360
300640,14442,16732,17383
711100,6070,999,1288
151550,7406,8788,10027
731021,11896,11051,10271
620211,3519,8286,10988
380290,10654,9774,10221
854040,9523,12946,14101
382000,5956,8311,8016
690912,10074,12929,17138
370244,3310,8599,9754
293319,18381,13120,12367
741012,14528,13405,5728
291412,8961,14367,8709
721610,5688,8536,8519
30571,21101,7873,10126
831190,12925,11803,16629
903032,6674,9486,9402
40790,12388,16385,15507
740919,5703,10379,10679
852692,6127,12567,12899
320910,13016,13248,11538
294200,4835,3384,9757
700729,12042,12198,13418
730619,4017,7349,10505
730290,11542,4007,7945
200820,11335,7116,6632
731940,12697,11745,10899
252220,8373,11107,12928
731420,6838,7386,13502
847810,6182,6231,14590
680990,20228,18024,14360
160554,10089,14645,16626
846210,4770,11177,14448
910199,11698,9415,21122
853090,17631,9775,18480
30111,11836,11536,10297
810390,5410,7210,6510
842630,2725,127660,16483
820310,7975,9661,8619
380993,17859,18145,12378
71490,8825,8831,9693
400931,10643,11905,12949
442199,0,15707,10787
391290,5977,5413,6245
680610,14826,11460,12244
845929,8154,7210,5087
853390,6675,13567,7872
51191,8459,8942,9322
481013,12099,11918,13429
721070,19512,17315,10265
854099,5121,5020,4526
720827,7090,8317,7842
401130,17578,16445,15076
20649,8844,9717,10857
293890,3900,4744,7770
730431,5945,5959,9281
280130,8641,9122,8941
691200,10885,9737,11909
560122,8018,9907,9818
392630,6599,6217,6020
847350,15660,23523,10057
846789,16371,17558,9984
80720,9657,8853,8766
190490,6209,6309,6441
293410,7770,8010,8542
291479,0,15494,15257
730711,8646,9345,10760
480524,13281,8061,8762
722530,14317,20864,21730
940520,13524,9484,10606
721933,15983,18710,17631
630533,9878,10372,9297
400220,21432,13497,5792
282550,8757,9877,10595
721090,9579,7720,5175
870990,5022,3521,4775
200990,11412,11312,9488
321290,16413,10581,12325
401490,10473,13235,8620
400821,7067,9989,11599
840290,37627,19010,11527
851440,8117,10535,10795
391890,12031,13765,12925
851310,11028,11306,10294
640351,10376,11827,9150
621139,6739,11754,10134
80929,831,7288,9414
611790,23401,12800,8391
290124,16195,13335,12738
291249,8686,9069,9151
200600,10447,10639,9428
611420,18340,21776,12869
741110,12045,12191,13127
961620,8197,7600,9723
841440,25133,15492,17616
850520,7549,9849,10547
721640,6715,7159,4571
291570,8060,6926,9362
844190,11378,12523,12854
900311,8525,8462,12158
844319,30875,19713,19906
721250,11728,574,113
820570,12042,14648,15837
841911,3604,2092,2612
220900,7798,8560,7710
841690,19882,14061,10905
870891,6596,9605,9973
320710,6411,13235,10888
841581,50547,22294,18295
390791,13213,11753,6951
120242,10396,7818,7216
481930,9615,11031,11841
160300,7255,9414,7080
30211,5413,6813,6776
30499,3566,4417,7989
760200,7971,19580,18686
840682,7540,3647,3501
871140,15496,17906,10057
841920,11637,9577,8107
120740,6782,8032,9972
40690,8342,6653,7065
680293,11877,8622,8894
720916,11886,11578,8349
591131,8511,2995,5312
960830,10771,14222,15576
721912,5511,7295,9559
560311,10671,6093,4846
90210,10498,13246,13261
851130,5988,7766,10352
811300,6552,8019,8752
611610,4812,7231,8715
740729,6901,8046,7074
853921,14113,10201,8725
90411,30901,19170,6501
847010,6767,14135,16268
690390,8560,7690,6168
722691,8130,9814,9896
420329,8274,7541,8759
30632,0,10975,11144
291639,5906,5382,5205
851539,8670,10397,10229
620444,10178,12039,11504
400922,8443,7280,9147
680291,11602,24701,15955
392640,13626,13057,9673
300410,6071,7437,6218
730520,22041,21324,17933
230210,706,2604,9492
390461,9241,9355,6736
70920,8262,9248,9559
846781,13360,9355,11090
283620,4766,8205,6957
620590,15572,14122,11951
30572,15506,18581,13228
611430,8229,15760,6917
750300,21184,16726,20458
282570,11438,8000,27863
80540,5687,5723,6146
40229,6286,5423,7991
732111,11001,11995,9202
842389,11833,17558,3538
481690,11015,8813,9616
230400,8194,9215,8904
81020,6529,7850,8024
960350,8215,9185,8791
870432,0,1164,8906
680520,13811,14000,11725
360490,7235,7738,8356
40110,14430,8175,9008
741210,1245,2638,4514
901410,9482,5231,4513
843390,10392,17733,13033
390390,21454,23767,7875
292215,0,14249,9276
20319,15247,11977,9143
401290,21977,25009,23263
847981,13835,16484,13953
841830,4048,5366,6116
850161,12097,10962,10986
291439,8313,7494,9362
610711,10258,10023,7958
750720,3764,2941,4634
690723,0,19356,13608
330741,8519,8333,7675
71290,7558,8452,8022
400911,8664,7580,7915
280610,10174,7519,7297
722810,7646,4585,8544
230230,1087,2924,9235
847431,14200,13817,6520
681599,9743,16140,13232
720810,4686,5084,3825
850410,13717,10466,10863
871491,5813,6210,7138
390769,0,4199,4335
20120,6663,7534,6770
850819,13396,14359,8236
940421,6016,9375,9750
200551,1454,1652,1537
80430,8054,8798,8382
853990,11623,12322,9538
691090,12890,12514,10294
282590,25320,19040,10351
30357,9823,10320,6734
841821,8807,11187,9875
481710,8757,12091,11666
60390,9152,9387,8996
330113,8941,9921,10198
90421,5151,5281,5424
291739,10056,9117,7408
70390,6365,6061,6556
760421,9456,8844,10434
722219,3582,3898,6827
590390,10075,9539,11013
401190,0,49961,22817
20422,5774,6322,6689
871160,0,6496,12254
121221,5796,7208,7292
284920,21005,12957,9060
420219,16059,18726,17173
620459,4959,5106,6593
611300,9224,7681,2532
392043,9465,10480,9666
110290,6176,6306,6389
680911,12361,9478,10192
870290,24136,6935,15110
30439,6505,7474,7753
250810,9888,7811,8173
291241,6613,6709,7171
820713,11762,8833,10938
901110,8033,8702,8093
940410,3533,4020,4106
847720,3407,5703,6479
846721,12684,10057,11070
400219,16838,12440,17992
320810,13643,11392,8812
283329,6472,7484,6946
392520,6131,8619,8999
845410,17998,28309,151755
160417,5689,7584,7667
721621,2551,3124,4293
293712,8251,3582,3250
90422,5803,5927,6101
293211,2822,4150,9529
30729,26356,13597,11989
160419,3884,6763,7351
491191,5007,4736,4755
340212,7163,4961,5071
390920,9145,8653,7906
851989,14793,8764,8325
960330,10637,12367,12365
830590,13535,5225,5411
722860,9726,13544,10222
220720,2601,7035,8507
843141,10083,13593,7521
70940,6821,6483,6658
841320,10382,13109,10521
200390,4588,4528,4345
40299,9822,8246,7555
711510,7891,5873,8611
290219,6333,7561,6634
722240,6700,7869,11889
842420,7499,5728,6862
741122,3348,4821,4136
846630,6263,7065,6076
740329,23911,24923,5359
721730,21799,13725,11267
680221,9529,10337,11471
151211,3800,7129,5125
560394,8962,7489,6698
720521,1904,3541,6756
890120,0,311,449
382478,14824,15134,9454
830790,12293,14457,14539
560313,4607,6327,4881
540710,8022,4718,5694
281119,3114,3437,4439
845811,6952,10330,6694
720711,1199,1785,131
846229,5562,9156,7290
630492,3659,3241,5012
621020,967,3890,9267
30284,5071,6433,6532
610520,6922,9743,12324
610349,7661,8639,7094
481730,7999,10792,12710
81070,6270,5317,5167
950629,9786,9925,10991
848049,9139,10164,8014
292320,5949,6900,6592
731519,862,1066,1439
481320,7728,7714,7376
840590,2604,16285,10627
741533,6164,5284,5694
721720,8476,10115,8874
846890,4663,8952,6923
741129,11862,12576,8481
830629,7721,10671,9984
970600,9753,4011,8709
722100,8258,9621,3475
691190,13137,7824,5386
850680,23769,13679,6873
391620,5923,7119,7109
441294,11392,9406,8037
30749,20951,9090,5338
880230,0,18491,17738
842511,8785,9472,10218
854071,5003,5550,6499
721899,19583,8810,5141
852713,3462,5044,3216
853080,5470,6788,3305
842310,5362,5758,5120
280800,6314,6182,6266
81340,6108,7436,6897
820590,7320,6018,8223
852862,0,21433,17474
950632,8516,6478,8615
790120,16280,17371,12027
721921,9156,6269,6585
701349,8955,9073,10608
721123,5005,6976,6927
620293,11237,9641,10843
293329,4581,4689,5427
740821,4990,4738,5944
292211,7122,8080,6557
610821,9105,9275,6855
844240,17821,12014,10248
620433,6117,4830,5554
481390,7233,6969,6751
401691,7891,7941,6589
851629,11143,17754,11752
731700,13504,8190,6861
800300,8356,7039,6801
630900,14340,13051,8840
847410,9980,12218,13812
843991,8964,10781,5380
820411,6538,9229,7584
732219,3722,8845,7907
842940,20161,19839,11828
560314,6759,9275,8372
291531,4802,5712,7483
620452,6746,7512,8280
630231,6657,8230,8217
843290,7712,6003,7608
291735,6252,7135,8270
480411,5389,3996,2280
300230,3699,7038,6250
854330,9544,10660,11230
811299,3440,5282,2429
30821,4146,5143,6002
720410,161,4623,7836
291631,3260,4224,6383
940591,2202,4421,3943
870333,9925,548,1390
621510,5247,7173,7054
80940,6958,6428,6105
761610,7029,8012,6683
252620,9908,8522,7768
392112,8832,12349,8803
200190,4519,4768,4438
630690,4208,6100,5469
620441,4424,4908,5767
440929,19719,18349,10852
853521,6000,2505,2663
170114,2604,3678,3185
920999,13242,8040,6583
290930,4450,5251,5273
300390,6546,7543,5787
701939,7352,8690,8485
284190,4087,2433,2043
840310,1196,411,258
700721,5139,5795,5625
382450,8975,8667,7238
820551,6394,5424,4805
870195,0,956,1987
690490,5421,7997,8288
732510,9856,8411,6756
160552,22206,14522,10430
842091,13802,7540,4855
846150,8831,5578,4127
844110,9395,30745,15138
540782,80,508,298
870332,23377,10525,8089
441510,3704,5216,5181
200540,1312,1355,1114
611595,8961,8362,8010
846190,3662,3726,2690
440922,0,1369,6844
842519,9882,8308,5567
846299,13269,13650,6487
284290,3289,5475,5797
731821,5310,6175,5523
370199,6330,2589,647
845891,6791,6935,14951
480810,5687,6853,6060
291524,8038,7538,10829
360200,8867,7635,7728
731414,4003,3316,6200
390750,10865,9377,8509
120991,6562,4757,4824
843069,10291,8786,5306
850120,15085,13998,7516
680299,9433,8445,9104
840490,19822,9685,9159
701690,4581,2996,2218
842820,10191,6837,6419
30391,0,6705,5972
560811,9583,10563,6679
551219,14753,14933,14334
870892,18476,6096,5958
401590,2121,2950,3562
940179,9891,7998,9010
853939,8526,9129,6339
860719,9699,4392,6493
842122,10729,10098,8212
840729,11039,1628,5879
910299,10518,7283,6509
851519,7734,4308,5385
871640,11847,3788,4567
721913,7199,8425,6999
900590,7609,5071,5421
611190,11997,12308,14807
80290,10543,7125,4684
640520,8440,4330,4006
392111,4785,8666,21028
870895,4822,8893,3600
940592,11248,7349,7903
370191,911,1122,11036
841620,6319,8176,5853
300339,1114,698,3166
750120,4152,5482,4424
720853,2796,3795,2595
280120,10855,11410,7668
30614,8661,8496,12116
160510,21226,14142,11342
291411,6094,6132,5354
843810,4848,6638,7208
200897,5005,4519,5565
854620,8076,10962,6039
731290,5896,7343,7461
100640,5728,5973,5622
841311,5419,3981,4379
480258,6710,5669,5725
620213,3494,5974,8011
81190,4317,4782,5178
961511,741,1020,4772
401610,7906,4711,6254
847920,1309,1267,2119
610822,7996,10467,8228
842542,10519,10110,7373
380110,9137,9265,7037
691490,12607,11151,6758
853210,11586,16921,10390
283324,3555,5024,5806
910212,7126,10008,8685
847439,4046,5234,5249
840721,7393,6622,8157
140120,4042,4202,6673
721932,4364,4603,2573
720230,7060,8007,6358
847730,4401,1293,905
700992,5545,8436,7555
481149,4779,4858,5917
847960,4125,4166,7548
290312,6389,7838,5304
843699,7087,6907,6992
870410,37008,43017,30413
610443,6599,7877,8747
540244,5264,4159,4394
871500,9865,10145,8925
480511,14669,19196,5919
440290,3276,4250,6066
271113,2516,1557,3363
30541,6838,5941,4855
382491,0,2166,3871
330430,9765,8817,8435
903110,7899,7355,5612
390319,6414,11169,6307
820299,5743,11543,6681
401031,5370,4843,6236
291732,5263,2472,4032
920120,4314,4097,5760
840790,3515,2687,3778
880220,7031,1156,2593
870911,4456,3878,4446
71430,5455,5327,5079
280410,464,465,693
71010,2599,2964,2473
721710,5909,7555,5460
721499,52070,49194,11342
71331,4649,3542,3603
71090,3185,2466,2469
330620,4968,7183,7372
761520,5057,4731,4321
850134,7345,14227,6752
80620,6551,7071,6166
570330,5307,7662,7286
30771,7174,6936,7217
820412,4201,5374,6150
620610,4141,4984,5241
284610,2665,750,721
610449,9149,8263,8101
731589,8077,10757,11802
284590,684,3443,3889
292141,6289,5811,5469
841829,29385,8748,10166
721934,19987,19850,9042
30342,1443,2231,3734
10129,10948,10928,8962
490300,2341,2043,3410
852791,7314,11781,12066
820320,4409,6531,5750
820600,11493,7090,7149
950720,4132,12290,4610
30449,5574,5996,5147
842840,12557,40918,27857
290514,4292,9391,6699
391710,3999,3857,5178
860290,730,959,366
848060,7998,4621,7680
360300,6232,4186,6587
151311,7356,6643,3781
903220,5311,5360,6485
130120,3413,4345,3607
820510,5394,5625,4284
400249,3559,4281,3030
845090,2639,10358,3773
640690,9226,5625,4581
843280,7138,7823,5573
711029,674,1153,1262
844859,3766,4361,4554
845019,2871,2931,3081
900659,8563,5764,6092
290541,5897,6013,4018
920290,4459,5832,5256
940550,6757,7652,6258
490890,2548,2637,3111
291413,6803,7340,4529
731824,2471,4783,6152
830220,5103,5152,5953
820810,4896,7412,6263
901780,6112,6363,6617
701400,6695,7340,6259
810490,14280,14476,12335
80232,5675,5445,4334
283650,5826,5825,5773
400591,7522,6815,4958
480591,6398,5481,9632
71320,4698,3414,3458
391110,34827,30040,12788
340420,3776,5062,5286
830890,6073,5512,6278
80251,6739,6263,4435
330710,6355,6362,6784
610891,1459,3648,2789
721230,7754,6389,5273
760900,4370,5886,6125
30487,3719,4129,4645
591000,4016,4240,4032
320300,5185,6470,4054
290545,4109,5391,3160
690220,2196,3111,3087
847432,3733,2854,916
70890,3322,3798,4035
481830,6009,6602,6507
420239,7080,7458,6834
30359,0,1708,3545
611599,6346,7119,8001
842220,3434,5628,5392
844250,4327,3829,4826
620453,3297,3956,5899
620431,3029,2945,4200
901050,4681,5279,2990
321210,12022,10885,8851
610120,5524,5885,6524
901090,7031,6141,6520
960329,3558,4833,4593
843820,3410,3169,7059
210220,7938,6556,5379
60420,7816,7433,7571
845630,23796,10784,6432
570500,5725,6775,3982
151419,8261,6623,3961
900791,9291,6584,7089
846310,290,1809,2068
381220,6674,9485,7951
621132,7431,7904,7486
853931,8160,5766,4595
291619,2273,2538,4125
401140,4415,4928,3432
843490,719,740,715
840420,1674,5697,5953
845129,6474,8194,7108
920992,3205,3541,6240
400690,2486,3955,5788
240399,1557,2086,5968
851420,3798,5233,7047
121120,11660,8064,9113
30432,484,448,147
780200,262,8507,2834
271320,283,326,437
847090,2744,5003,9398
200559,3222,2905,3074
701337,5706,5274,4996
721113,3406,4170,4145
292212,2550,9049,7200
491000,4069,4407,4851
281121,7182,4380,4573
282720,3935,3699,3913
691410,7552,6646,10570
731823,6437,6080,4945
620432,4558,4534,5824
720838,10442,6616,7127
680223,5840,5250,8252
845190,6395,4180,3107
291811,4689,5401,4288
630210,4784,4603,4925
470730,5819,10665,5266
620333,3526,4673,6041
320490,3028,5293,4214
30711,6734,6140,5942
847420,11941,17477,8184
701810,6653,7919,6525
292121,7509,19636,10038
830230,2287,3805,4514
30313,6519,5310,5917
841710,5810,3646,2569
853661,4242,4943,5455
920110,6170,4900,3059
290290,4747,6819,5530
300449,0,1379,1784
382313,4957,5969,4466
480640,2914,4376,4211
962000,0,2222,4972
711320,4068,4914,3045
870510,1381,1329,839
740200,2187,2371,2712
847321,11099,5737,8915
900390,7252,6405,4191
380630,3369,3331,4543
283539,3743,4762,4250
282911,3630,1634,3721
30285,4591,4394,4187
854081,1717,1709,3436
621142,5482,7561,6189
320210,6322,6222,4850
846711,4995,5608,5108
284321,1368,3045,4308
730669,5799,7817,5405
701959,4399,4762,4429
170410,0,1591,5100
730120,3482,3866,5888
481160,2832,2434,3766
842219,7002,10176,6444
761410,4791,4191,4108
71340,3494,2542,3146
860120,6746,6213,14574
310210,3397,4212,4974
30612,7095,6077,4200
820760,2997,3930,4759
252210,6419,6264,4694
291990,8302,8569,6841
740610,6467,7649,4835
620331,2427,4471,4011
845121,4050,5091,4275
844839,1891,2043,3031
630221,5571,6133,5501
281610,611,1111,1854
741510,4951,4980,4200
30213,2681,2997,3328
271114,732,7619,4921
870919,5919,5686,10749
900699,2925,3198,3084
152000,5275,5982,3865
940120,4518,4007,3655
610230,2996,3758,5384
400510,7461,4566,2592
120810,3621,3783,4068
480254,3242,4628,4430
852799,10029,9174,5203
600240,3064,3671,4087
290713,6192,5093,5112
30354,6381,3364,4814
710510,468,4287,2921
700529,10794,10354,6360
200490,2785,3356,4193
150990,5591,4408,3951
846090,5303,3164,5724
731590,2946,4675,10962
300620,1972,2304,3141
281820,6147,5228,6773
401700,1895,2727,3228
844180,8845,5967,2150
281420,3118,2770,2988
830300,5755,4874,5431
890190,7520,429,8765
590310,4115,4524,4528
284910,4219,5361,4954
844230,5104,3474,3764
630392,2951,3651,4087
71040,2300,2344,2730
480431,4902,4807,3931
842211,2659,2894,3305
110813,4679,4825,4664
680510,4386,5626,5153
731419,2864,2297,2891
110412,4289,4271,4001
611012,2818,5849,6161
721220,682,1446,1277
620332,4145,3796,6754
320290,8493,7675,6039
282890,1463,1072,2887
681182,3094,4364,3822
620439,5094,5040,4954
854590,4587,4430,3373
481960,4517,4690,4208
400811,2853,2765,3670
30695,0,2327,324
180610,2822,4183,4476
292130,9788,11559,2489
20321,8166,11257,4921
290399,3558,4342,5001
391231,5278,7977,8085
430310,4067,4814,3663
370120,4206,3433,3089
290941,11512,7837,6143
842099,9995,3863,14459
910700,5480,3224,3092
730590,1124,2352,4501
621040,7653,4925,4703
741820,3338,3366,3248
220422,0,2191,3060
722699,3451,2749,2146
630720,3471,4771,5268
200210,2997,2496,2634
611241,8008,12557,6112
711419,19136,17747,11997
390311,4544,5624,4549
293420,8732,4716,7798
151529,7113,5842,4756
831000,3917,4194,4879
520832,4431,6747,6310
90112,1882,974,800
381300,4670,4960,4374
294150,9505,21688,10038
381210,4130,4960,3065
630239,3050,2883,3218
71022,1284,1118,1461
290544,2962,3328,3106
20742,4081,4638,3782
400932,3175,3081,2822
290244,589,1136,8764
470790,4050,7274,1840
890510,2423,6720,5445
620530,2966,3437,4396
560290,999,559,2730
30742,0,4537,4223
843061,2790,3010,3464
590320,2766,5106,3517
690990,1201,1994,2132
20410,1713,2228,2677
820239,4053,3239,2957
844313,6932,16936,41314
731582,2763,4052,3480
620113,2477,2251,4914
847529,5736,13166,6311
261100,109,676,4960
71440,2521,3254,3357
830110,5701,5300,5016
590900,3781,4508,3512
482370,2639,3000,3478
60313,6180,6693,6629
620920,8141,5916,4381
290621,3425,5283,3321
560410,260,234,1028
848030,4722,1998,2142
210210,2891,2852,3544
381119,2021,2931,3416
392290,6406,5846,4585
842920,6272,4166,6867
200290,3001,2884,3012
960720,3783,4365,2201
900580,1354,1901,3487
610220,8501,6841,4612
721491,2015,2992,4059
290542,3107,3801,3320
580632,3527,3408,3747
210230,3169,3471,3218
420100,2084,2242,2370
570231,8452,7322,6003
620339,5041,5782,6527
854089,5729,15277,6004
441879,5045,6335,6665
845210,2757,2774,3002
401032,2540,3505,3437
283322,1865,2149,2243
732410,6201,7813,5532
761300,4605,6045,6525
820291,3942,1961,3904
160530,4221,3252,2384
280430,7881,6184,3085
610620,4861,7076,5799
252100,4415,4408,4602
846023,0,1589,2130
847740,2577,1274,372
490290,8306,7057,5609
190510,624,577,647
680423,9884,6291,4287
320414,3117,1954,1563
780419,2176,2905,3057
560900,3083,2283,2558
