Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
843351,75793,59602,27033
590190,41451,45408,41608
482370,10261,9598,14259
680510,24128,26183,26003
400811,20747,26373,32251
852359,20401,27031,32750
310230,19272,25611,24462
740990,16236,23392,24927
940290,24675,29342,23760
911390,7179,6463,19782
841620,4902,8927,7373
830160,16139,27070,25487
853310,46364,31285,28915
284330,30009,23601,25806
681182,25137,31925,31530
10310,2164,2772,3141
844110,38604,29798,34958
90611,11184,14748,14743
890690,19024,10392,19682
730210,21968,33375,18425
852691,23867,27720,36471
902519,15162,18935,23896
721935,44789,38857,42265
370110,36013,41142,45505
847740,26852,29821,36833
292419,19912,26823,26902
551422,25434,26846,32284
520932,48260,34185,28247
870891,33062,26631,32677
20910,1738,7249,8580
722990,33566,27784,32514
284700,17175,30322,27249
732599,26755,28244,28951
250700,22533,27072,26128
700991,26764,27365,27019
340391,20445,22268,24847
854720,38616,26058,22724
960390,20048,25089,26724
390469,21005,29055,29418
550969,11991,12850,25128
871200,10832,11132,15423
940690,0,26875,35759
540246,26726,33376,41668
70959,15026,17719,21982
940360,20326,17617,28949
20629,4334,10079,16538
30313,35708,53159,34403
293361,15421,26496,26468
852351,51949,43693,46338
848110,29910,28153,27365
430310,36826,61122,67545
600633,16943,16966,31874
70190,21318,16476,21561
730690,14685,22428,27234
110814,1748,16778,26214
411510,18555,22371,28173
790700,8200,16488,21734
700711,16451,28048,31794
853810,38096,19373,32248
560750,12067,16665,22289
902212,58095,52356,58408
901180,26497,21882,21871
392092,24514,26172,25367
722850,21524,28036,26899
854610,7586,5669,9462
321000,27099,24230,29317
730721,9484,11538,11074
847730,35007,23973,29466
870530,41726,28335,33129
271220,15716,15680,21689
292429,18661,23234,23759
30359,0,14180,28979
40120,16209,17309,19479
600624,5755,10371,17771
730619,28621,32665,28183
850870,6967,7004,12230
846694,31271,41195,40724
321590,20415,20792,23645
293624,21843,18578,16382
50590,40152,73051,54990
730429,21040,33447,33071
151790,32134,34578,32165
293621,11502,22546,22102
200410,12129,25896,38386
283720,13550,9209,15640
340311,15806,25612,28615
740729,19831,25580,29873
150420,28464,23855,22726
110812,7145,23086,18894
400239,13401,19155,26230
270799,15871,22730,24941
852869,32972,38384,34559
730449,25164,28529,22098
731511,21375,21325,26674
844400,55304,95874,87673
820790,16827,17132,20155
400259,21471,28008,29420
640199,6058,12529,13329
480591,16432,17987,22970
250100,21425,24109,28824
392069,21863,22513,25763
520513,1101,1312,18749
901850,32119,29337,30458
300320,37146,27164,23110
